tag,activation,n_layers,width,t,l2_u,l2_v,l2_p,final_loss,training_time_seconds,model_path,plot_path
act-GELU_L4_W128,GELU,4,128,10.0,0.5371230244636536,0.5356786251068115,1.6610221862792969,0.0002645691274665296,135.1705996429996,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W128.png
act-GELU_L4_W128,GELU,4,128,32.0,0.9825624823570251,0.9830368161201477,3.694812536239624,0.0002645691274665296,135.1705996429996,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W128.png
act-GELU_L4_W128,GELU,4,128,50.0,0.9981471300125122,0.998650074005127,6.681613922119141,0.0002645691274665296,135.1705996429996,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W128.png
act-GELU_L4_W128,GELU,4,128,100.0,0.9993968605995178,1.0074164867401123,42.16291427612305,0.0002645691274665296,135.1705996429996,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W128.png
act-GELU_L4_W256,GELU,4,256,2.0,0.125706747174263,0.1218467652797699,0.2363908439874649,0.0002054304932244122,157.5628918059997,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W256.png
act-GELU_L4_W256,GELU,4,256,10.0,0.5659836530685425,0.5658267736434937,1.2646626234054565,0.0002054304932244122,157.5628918059997,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W256.png
act-GELU_L4_W256,GELU,4,256,32.0,0.9849914312362671,0.9861004948616028,1.6255083084106445,0.0002054304932244122,157.5628918059997,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W256.png
act-GELU_L4_W256,GELU,4,256,50.0,1.0010151863098145,1.0017932653427124,2.2669363021850586,0.0002054304932244122,157.5628918059997,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W256.png
act-GELU_L4_W256,GELU,4,256,100.0,1.0105204582214355,1.032371997833252,13.570375442504883,0.0002054304932244122,157.5628918059997,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W256.png
act-GELU_L4_W512,GELU,4,512,2.0,0.13142363727092743,0.12787917256355286,0.48984113335609436,0.0002627121575642377,217.61434848,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W512.png
act-GELU_L4_W512,GELU,4,512,10.0,0.5843085050582886,0.5773710608482361,1.3416146039962769,0.0002627121575642377,217.61434848,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W512.png
act-GELU_L4_W512,GELU,4,512,32.0,0.9846718907356262,0.9845455288887024,2.685422658920288,0.0002627121575642377,217.61434848,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W512.png
act-GELU_L4_W512,GELU,4,512,50.0,0.9993526339530945,1.0024363994598389,5.238636016845703,0.0002627121575642377,217.61434848,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W512.png
act-GELU_L4_W512,GELU,4,512,100.0,1.002830147743225,1.0701072216033936,48.65935516357422,0.0002627121575642377,217.61434848,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L4_W512.png
act-GELU_L5_W64,GELU,5,64,2.0,0.18157510459423065,0.1806974858045578,0.987262487411499,0.0004732463858090341,152.37481993999972,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W64.png
act-GELU_L5_W64,GELU,5,64,10.0,0.6743786931037903,0.6702038049697876,1.2132327556610107,0.0004732463858090341,152.37481993999972,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W64.png
act-GELU_L5_W64,GELU,5,64,32.0,0.9965090155601501,0.9947765469551086,1.0893369913101196,0.0004732463858090341,152.37481993999972,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W64.png
act-GELU_L5_W64,GELU,5,64,50.0,1.0037841796875,1.0003304481506348,1.0655171871185303,0.0004732463858090341,152.37481993999972,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W64.png
act-GELU_L5_W64,GELU,5,64,100.0,1.0343862771987915,1.0086793899536133,6.457663059234619,0.0004732463858090341,152.37481993999972,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W64.png
act-GELU_L5_W128,GELU,5,128,2.0,0.1154356300830841,0.11748936772346497,0.24161316454410553,0.00021286221453920007,159.12693970100008,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W128.png
act-GELU_L5_W128,GELU,5,128,10.0,0.5056776404380798,0.5075348019599915,0.9024711847305298,0.00021286221453920007,159.12693970100008,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W128.png
act-GELU_L5_W128,GELU,5,128,32.0,0.9790295958518982,0.9787992835044861,1.5902113914489746,0.00021286221453920007,159.12693970100008,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W128.png
act-GELU_L5_W128,GELU,5,128,50.0,0.9985659718513489,1.0009124279022217,3.2076830863952637,0.00021286221453920007,159.12693970100008,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W128.png
act-GELU_L5_W128,GELU,5,128,100.0,1.0030332803726196,1.0110212564468384,21.366863250732422,0.00021286221453920007,159.12693970100008,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W128.png
act-GELU_L5_W256,GELU,5,256,2.0,0.10569006949663162,0.10786908119916916,0.5752070546150208,0.00023902735847514123,186.28362263299914,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W256.png
act-GELU_L5_W256,GELU,5,256,10.0,0.48396310210227966,0.4832516610622406,0.8040981292724609,0.00023902735847514123,186.28362263299914,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W256.png
act-GELU_L5_W256,GELU,5,256,32.0,0.9701842069625854,0.9700537919998169,1.7366832494735718,0.00023902735847514123,186.28362263299914,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W256.png
act-GELU_L5_W256,GELU,5,256,50.0,0.9985707998275757,0.9983577132225037,3.529693841934204,0.00023902735847514123,186.28362263299914,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W256.png
act-GELU_L5_W256,GELU,5,256,100.0,1.0006457567214966,1.0003193616867065,28.069652557373047,0.00023902735847514123,186.28362263299914,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W256.png
act-GELU_L5_W512,GELU,5,512,2.0,0.11605953425168991,0.11206746846437454,0.25360196828842163,0.00044155848445370793,253.6014184960004,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W512.png
act-GELU_L5_W512,GELU,5,512,10.0,0.5037090182304382,0.5027626156806946,1.4056007862091064,0.00044155848445370793,253.6014184960004,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W512.png
act-GELU_L5_W512,GELU,5,512,32.0,0.9587461948394775,0.959679126739502,3.5766024589538574,0.00044155848445370793,253.6014184960004,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W512.png
act-GELU_L5_W512,GELU,5,512,50.0,0.9977008104324341,0.9986377954483032,6.945614337921143,0.00044155848445370793,253.6014184960004,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W512.png
act-GELU_L5_W512,GELU,5,512,100.0,1.0034871101379395,1.0025652647018433,47.829063415527344,0.00044155848445370793,253.6014184960004,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-GELU_L5_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-GELU_L5_W512.png
act-Tanh_L3_W64,Tanh,3,64,2.0,0.6002880334854126,0.6050017476081848,5.480109691619873,0.0019436244620010257,90.44071734799945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W64.png
act-Tanh_L3_W64,Tanh,3,64,10.0,1.0158790349960327,1.013047456741333,7.380834102630615,0.0019436244620010257,90.44071734799945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W64.png
act-Tanh_L3_W64,Tanh,3,64,32.0,1.0544062852859497,1.0086346864700317,17.695829391479492,0.0019436244620010257,90.44071734799945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W64.png
act-Tanh_L3_W64,Tanh,3,64,50.0,1.1195518970489502,1.020850419998169,36.32579040527344,0.0019436244620010257,90.44071734799945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W64.png
act-Tanh_L3_W64,Tanh,3,64,100.0,1.7157917022705078,1.1641144752502441,267.9658203125,0.0019436244620010257,90.44071734799945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W64.png
act-Tanh_L3_W128,Tanh,3,128,2.0,0.561384916305542,0.5600479245185852,6.9012932777404785,0.0023385314270853996,95.66082849800023,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W128.png
act-Tanh_L3_W128,Tanh,3,128,10.0,1.001869797706604,1.0042942762374878,9.227400779724121,0.0023385314270853996,95.66082849800023,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W128.png
act-Tanh_L3_W128,Tanh,3,128,32.0,1.0028681755065918,1.0031434297561646,21.678659439086914,0.0023385314270853996,95.66082849800023,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W128.png
act-Tanh_L3_W128,Tanh,3,128,50.0,1.0102946758270264,1.0050617456436157,44.5046501159668,0.0023385314270853996,95.66082849800023,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W128.png
act-Tanh_L3_W128,Tanh,3,128,100.0,1.078287959098816,1.0418511629104614,328.9213562011719,0.0023385314270853996,95.66082849800023,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W128.png
act-Tanh_L3_W256,Tanh,3,256,2.0,0.4769168794155121,0.4878786504268646,2.5413591861724854,0.0029671061784029007,106.95270103699931,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W256.png
act-Tanh_L3_W256,Tanh,3,256,10.0,0.9894940257072449,0.991838812828064,1.0080287456512451,0.0029671061784029007,106.95270103699931,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W256.png
act-Tanh_L3_W256,Tanh,3,256,32.0,1.0043222904205322,1.010894536972046,1.2884010076522827,0.0029671061784029007,106.95270103699931,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W256.png
act-Tanh_L3_W256,Tanh,3,256,50.0,1.0001033544540405,1.019479751586914,2.137183666229248,0.0029671061784029007,106.95270103699931,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W256.png
act-Tanh_L3_W256,Tanh,3,256,100.0,1.0113041400909424,1.0602121353149414,14.4256591796875,0.0029671061784029007,106.95270103699931,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W256.png
act-Tanh_L3_W512,Tanh,3,512,2.0,0.4147936999797821,0.4154544472694397,2.3107376098632812,0.0019738946575671434,136.53089938499943,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W512.png
act-Tanh_L3_W512,Tanh,3,512,10.0,0.9638574123382568,0.9623779654502869,1.2423020601272583,0.0019738946575671434,136.53089938499943,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W512.png
act-Tanh_L3_W512,Tanh,3,512,32.0,1.0061068534851074,1.0029895305633545,1.277548909187317,0.0019738946575671434,136.53089938499943,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W512.png
act-Tanh_L3_W512,Tanh,3,512,50.0,1.0032211542129517,0.999957799911499,1.783884882926941,0.0019738946575671434,136.53089938499943,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W512.png
act-Tanh_L3_W512,Tanh,3,512,100.0,1.0462307929992676,1.0075677633285522,10.333319664001465,0.0019738946575671434,136.53089938499943,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L3_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L3_W512.png
act-Tanh_L4_W64,Tanh,4,64,2.0,0.5863747596740723,0.6013203263282776,3.3999764919281006,0.0026667877100408077,109.52808447699954,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W64.png
act-Tanh_L4_W64,Tanh,4,64,10.0,1.0133763551712036,1.014988899230957,4.57759952545166,0.0026667877100408077,109.52808447699954,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W64.png
act-Tanh_L4_W64,Tanh,4,64,32.0,1.0092829465866089,1.0012036561965942,10.595890045166016,0.0026667877100408077,109.52808447699954,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W64.png
act-Tanh_L4_W64,Tanh,4,64,50.0,1.0207024812698364,1.0060322284698486,21.59311294555664,0.0026667877100408077,109.52808447699954,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W64.png
act-Tanh_L4_W64,Tanh,4,64,100.0,1.1509069204330444,1.0370274782180786,159.09121704101562,0.0026667877100408077,109.52808447699954,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W64.png
act-Tanh_L4_W128,Tanh,4,128,2.0,0.5697692036628723,0.5799550414085388,5.575440883636475,0.0023314824793487787,116.49916045200007,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W128.png
act-Tanh_L4_W128,Tanh,4,128,10.0,1.0112115144729614,1.0168077945709229,7.683511257171631,0.0023314824793487787,116.49916045200007,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W128.png
act-Tanh_L4_W128,Tanh,4,128,32.0,0.9975518584251404,1.016696572303772,18.234302520751953,0.0023314824793487787,116.49916045200007,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W128.png
act-Tanh_L4_W128,Tanh,4,128,50.0,0.9958297610282898,1.0409821271896362,37.3386344909668,0.0023314824793487787,116.49916045200007,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W128.png
act-Tanh_L4_W128,Tanh,4,128,100.0,0.9978452324867249,1.2914074659347534,275.5416564941406,0.0023314824793487787,116.49916045200007,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W128.png
act-Tanh_L4_W256,Tanh,4,256,2.0,0.3993607461452484,0.40044236183166504,1.3688353300094604,0.0008503944263793528,127.15812856200046,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W256.png
act-Tanh_L4_W256,Tanh,4,256,10.0,0.967316746711731,0.9684023261070251,4.864351749420166,0.0008503944263793528,127.15812856200046,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W256.png
act-Tanh_L4_W256,Tanh,4,256,32.0,1.0047417879104614,1.006310224533081,12.061216354370117,0.0008503944263793528,127.15812856200046,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W256.png
act-Tanh_L4_W256,Tanh,4,256,50.0,1.0004328489303589,1.0008701086044312,24.767671585083008,0.0008503944263793528,127.15812856200046,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W256.png
act-Tanh_L4_W256,Tanh,4,256,100.0,1.005568027496338,1.003382682800293,182.80227661132812,0.0008503944263793528,127.15812856200046,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W256.png
act-Tanh_L4_W512,Tanh,4,512,2.0,0.31746742129325867,0.31413862109184265,0.5962041616439819,0.0009968917584046721,159.18208739799957,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W512.png
act-Tanh_L4_W512,Tanh,4,512,10.0,0.9139099717140198,0.91237872838974,2.755953550338745,0.0009968917584046721,159.18208739799957,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W512.png
act-Tanh_L4_W512,Tanh,4,512,32.0,1.0085982084274292,1.0047959089279175,7.042337894439697,0.0009968917584046721,159.18208739799957,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W512.png
act-Tanh_L4_W512,Tanh,4,512,50.0,1.0114727020263672,1.0031214952468872,14.436885833740234,0.0009968917584046721,159.18208739799957,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W512.png
act-Tanh_L4_W512,Tanh,4,512,100.0,1.0620061159133911,1.009010672569275,106.83651733398438,0.0009968917584046721,159.18208739799957,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L4_W512.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L4_W512.png
act-Tanh_L5_W64,Tanh,5,64,2.0,0.6593910455703735,0.6420592665672302,3.833066701889038,0.002864555222913623,127.56500792599945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W64.png
act-Tanh_L5_W64,Tanh,5,64,10.0,1.01344895362854,1.0090397596359253,4.821136951446533,0.002864555222913623,127.56500792599945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W64.png
act-Tanh_L5_W64,Tanh,5,64,32.0,1.00290846824646,1.0106638669967651,11.447883605957031,0.002864555222913623,127.56500792599945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W64.png
act-Tanh_L5_W64,Tanh,5,64,50.0,1.0085774660110474,1.0221550464630127,23.497272491455078,0.002864555222913623,127.56500792599945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W64.png
act-Tanh_L5_W64,Tanh,5,64,100.0,1.0534603595733643,1.153751015663147,173.67257690429688,0.002864555222913623,127.56500792599945,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W64.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W64.png
act-Tanh_L5_W128,Tanh,5,128,2.0,0.5387823581695557,0.5448544025421143,3.878751754760742,0.0020037945359945297,133.25098328399963,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W128.png
act-Tanh_L5_W128,Tanh,5,128,10.0,1.0046706199645996,1.0029122829437256,4.868258476257324,0.0020037945359945297,133.25098328399963,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W128.png
act-Tanh_L5_W128,Tanh,5,128,32.0,1.0024155378341675,0.9995107054710388,11.659012794494629,0.0020037945359945297,133.25098328399963,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W128.png
act-Tanh_L5_W128,Tanh,5,128,50.0,1.0029034614562988,0.9979040622711182,23.845592498779297,0.0020037945359945297,133.25098328399963,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W128.png
act-Tanh_L5_W128,Tanh,5,128,100.0,1.0339691638946533,0.9999120235443115,175.99862670898438,0.0020037945359945297,133.25098328399963,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W128.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W128.png
act-Tanh_L5_W256,Tanh,5,256,2.0,0.37199217081069946,0.37791433930397034,2.2338807582855225,0.00110453343950212,150.19657018100042,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W256.png
act-Tanh_L5_W256,Tanh,5,256,10.0,0.9451579451560974,0.9485345482826233,1.6248936653137207,0.00110453343950212,150.19657018100042,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W256.png
act-Tanh_L5_W256,Tanh,5,256,32.0,1.0087825059890747,1.0085697174072266,2.576840877532959,0.00110453343950212,150.19657018100042,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W256.png
act-Tanh_L5_W256,Tanh,5,256,50.0,1.0132943391799927,1.0064281225204468,4.918868064880371,0.00110453343950212,150.19657018100042,/content/drive/MyDrive/PINN_NavierStokes_sweep/models/act-Tanh_L5_W256.pt,/content/drive/MyDrive/PINN_NavierStokes_sweep/plots/act-Tanh_L5_W256.png
